"","Duration","Proto","SrcPt","DstPt","Packets","Bytes","Flags","Tos","class","Packets_speed","Bytes_speed","Hour","Min","Sec","Day"
"348",0,6,55243,443,1,66,16,0,0,10000,660000,15,38,57,5
"349",0.02,6,62256,80,2,108,17,0,0,100,5400,10,33,38,6
"350",0.095,6,43364,80,5,771,27,0,0,52.6315789473684,8115.78947368421,14,24,15,5
"351",0,6,443,45169,1,66,16,32,0,10000,660000,8,0,56,5
"352",0.053,6,80,58391,5,5946,26,0,0,94.3396226415094,112188.679245283,17,4,50,5
"353",0.167,6,443,47794,7,3842,26,32,0,41.9161676646707,23005.9880239521,16,0,3,5
"354",0,6,60151,443,1,66,16,0,0,10000,660000,16,9,19,5
"355",0,6,40398,80,1,66,16,0,0,10000,660000,7,32,55,5
"356",0,6,80,40183,1,74,18,0,0,10000,740000,11,14,26,5
"357",0.014,6,56153,80,2,120,18,0,0,142.857142857143,8571.42857142857,9,57,55,6
"358",0.015,6,44321,443,3,251,25,0,0,200,16733.3333333333,14,17,11,5
"359",0.005,17,49032,53,2,174,0,0,0,400,34800,15,54,18,5
"360",0.488,6,443,58504,6,5648,26,32,0,12.2950819672131,11573.7704918033,10,9,15,6
"361",0,17,53,35933,2,408,0,0,0,20000,4080000,7,58,59,5
"362",0.02,6,443,41990,3,193,25,0,0,150,9650,15,42,36,5
"363",0.159,6,48703,80,79,5542,26,0,0,496.85534591195,34855.3459119497,7,14,38,5
"364",0,6,58947,80,1,55,16,0,0,10000,550000,18,47,58,5
"365",0.002,6,48025,445,2,174,24,0,0,1000,87000,7,51,33,5
"366",0,6,60660,80,1,66,16,0,0,10000,660000,7,55,28,5
"367",0.002,17,53,43106,2,324,0,0,0,1000,162000,9,30,10,5
"368",0,6,80,33995,1,66,16,32,0,10000,660000,10,19,29,6
"369",0.015,6,57589,80,2,140,18,0,0,133.333333333333,9333.33333333333,13,1,38,5
"370",0,6,443,35941,1,66,16,0,0,10000,660000,11,46,49,5
"371",0.017,6,37211,80,2,132,17,0,0,117.647058823529,7764.70588235294,16,27,43,5
"372",0,17,40849,53,1,75,0,0,0,10000,750000,10,58,38,6
"373",0,17,60534,53,1,74,0,0,0,10000,740000,15,59,57,5
"374",0,6,58714,80,1,55,16,0,0,10000,550000,10,11,48,6
"375",0.019,6,55257,8082,2,338,24,0,0,105.263157894737,17789.4736842105,2,26,19,5
"376",0,6,60732,443,2,132,17,0,0,20000,1320000,10,43,5,6
"377",0,6,443,33409,1,66,16,32,0,10000,660000,18,32,55,5
"378",0,17,53,53627,2,282,0,0,0,20000,2820000,13,28,14,5
"379",0,6,36440,443,1,54,17,0,0,10000,540000,14,18,41,5
"380",0,17,53,51322,2,248,0,0,0,20000,2480000,11,24,14,5
"381",0,6,48437,80,1,66,16,0,0,10000,660000,11,8,34,5
"382",0.076,6,54559,80,2,132,17,0,0,26.3157894736842,1736.84210526316,16,19,58,5
"383",0,6,80,43225,1,279,24,32,0,10000,2790000,9,49,12,5
"384",0,6,57401,80,1,66,16,0,0,10000,660000,7,34,37,5
"385",0.049,6,443,60954,7,880,26,32,0,142.857142857143,17959.1836734694,16,0,43,5
"386",0,6,58400,80,1,66,16,0,0,10000,660000,16,27,22,5
"387",0,6,59282,443,2,185,25,0,0,20000,1850000,10,17,59,6
"388",0.035,17,53,55039,2,436,0,0,0,57.1428571428571,12457.1428571429,16,14,28,5
"389",0.084,6,80,47852,20,102661,24,0,0,238.095238095238,1222154.76190476,12,22,9,5
"390",0,6,80,41646,1,66,16,32,0,10000,660000,14,34,6,5
"391",0,6,61888,443,1,55,16,0,0,10000,550000,7,7,34,5
"392",0.246,6,80,49830,3,543,19,32,0,12.1951219512195,2207.31707317073,11,29,6,5
"393",0,6,443,36545,1,66,16,32,0,10000,660000,14,4,6,5
"394",0,6,443,57546,1,66,16,32,0,10000,660000,11,53,28,5
"395",0,6,80,59466,1,66,16,32,0,10000,660000,6,51,8,5
"396",0,6,443,60395,1,66,16,32,0,10000,660000,12,8,43,5
"397",0,6,443,48061,2,178,24,32,0,20000,1780000,6,13,35,5
"398",0,6,80,50212,1,66,17,32,0,10000,660000,9,58,29,6
"399",0,6,55649,443,1,66,16,0,0,10000,660000,18,21,29,5
"400",0,6,80,43756,1,66,16,32,0,10000,660000,9,57,11,6
"401",0.03,6,80,41816,2,552,24,32,0,66.6666666666667,18400,9,45,16,5
"402",0.015,6,80,37402,2,132,17,32,0,133.333333333333,8800,10,40,10,6
"403",0,6,44482,443,1,66,16,0,0,10000,660000,13,30,38,5
"404",0,17,59822,53,1,78,0,0,0,10000,780000,18,35,3,5
"405",0,6,443,59535,1,66,16,32,0,10000,660000,6,13,34,6
"406",0,6,50595,443,1,55,16,0,0,10000,550000,11,0,35,5
"407",0,6,40296,80,1,66,17,0,0,10000,660000,16,25,57,5
"408",0.031,6,47330,80,5,764,26,0,0,161.290322580645,24645.1612903226,6,8,48,6
"409",0,6,443,60535,1,66,16,32,0,10000,660000,7,12,23,5
"410",0,6,35545,443,1,66,16,0,0,10000,660000,6,20,29,6
"411",0.325,6,443,60443,9,6867,26,32,0,27.6923076923077,21129.2307692308,10,20,48,6
"412",0,6,80,58956,1,66,16,32,0,10000,660000,18,45,50,5
"413",0,6,80,57215,1,54,16,32,0,10000,540000,14,35,39,5
"414",0,17,53,52644,1,174,0,0,0,10000,1740000,11,43,45,5
"415",0.005,6,48025,445,2,174,24,0,0,400,34800,16,14,53,5
"416",0,6,443,64123,1,66,16,32,0,10000,660000,14,21,50,5
"417",0.005,6,443,59092,3,522,24,32,0,600,104400,15,35,33,5
"418",0.106,6,52740,80,2,108,17,0,0,18.8679245283019,1018.8679245283,12,1,12,5
"419",0,6,49757,443,1,66,16,0,0,10000,660000,12,41,7,5
"420",0.003,6,52266,445,2,174,24,0,0,666.666666666667,58000,10,3,31,6
"421",0.005,17,53,59695,2,390,0,0,0,400,78000,15,33,40,5
"422",0.125,6,80,38497,5,9535,24,0,0,40,76280,7,45,59,5
"423",0.035,17,48189,53,2,164,0,0,0,57.1428571428571,4685.71428571429,8,34,37,5
"424",0.074,6,49884,443,10,1711,27,0,0,135.135135135135,23121.6216216216,7,56,23,5
"425",0,6,443,51407,1,66,16,0,0,10000,660000,10,43,56,6
"426",0,6,44366,443,1,54,16,0,0,10000,540000,7,38,50,6
"427",0,6,50892,80,1,66,17,0,0,10000,660000,13,9,15,5
"428",0,6,80,52980,1,66,16,32,0,10000,660000,11,38,23,5
"429",0,6,80,58933,1,66,17,32,0,10000,660000,12,56,30,5
"430",0.001,6,59394,443,3,162,17,0,0,3000,162000,15,58,20,5
"431",0,6,443,51569,1,66,17,32,0,10000,660000,7,38,52,6
"432",0,6,80,37949,1,66,16,0,0,10000,660000,10,17,25,5
"433",0,6,65317,443,1,55,16,0,0,10000,550000,19,45,51,5
"434",0,6,80,36515,1,66,16,32,0,10000,660000,15,3,56,5
"435",0.056,6,59564,443,9,1153,26,0,0,160.714285714286,20589.2857142857,11,37,46,5
"436",0,6,443,51019,1,751,24,32,0,10000,7510000,14,57,44,5
"437",1.063,6,80,56429,3,174,17,32,0,2.82220131702728,163.687676387582,17,21,58,5
"438",1.39,6,443,43636,2,601,24,32,0,1.43884892086331,432.374100719425,9,33,1,5
"439",0,6,80,55637,1,66,16,0,0,10000,660000,11,49,59,5
"440",0,6,443,41941,1,66,16,0,0,10000,660000,13,53,36,5
"441",0,17,64079,53,1,75,0,0,0,10000,750000,6,15,24,6
"442",0,6,443,43977,1,66,16,32,0,10000,660000,7,38,2,5
"443",0,6,53945,443,1,66,16,0,0,10000,660000,16,18,48,5
"444",0.027,6,39048,443,3,251,25,0,0,111.111111111111,9296.2962962963,10,22,38,5
"445",0,6,443,49964,1,66,16,32,0,10000,660000,9,30,11,5
"446",0,17,40879,53,1,76,0,0,0,10000,760000,9,8,58,6
"447",0,17,36377,53,2,144,0,0,0,20000,1440000,15,14,4,5
"448",0,6,56710,80,1,66,16,0,0,10000,660000,10,4,52,5
"449",0,6,80,52117,1,54,17,32,0,10000,540000,6,5,52,6
"450",0,6,443,54297,2,120,20,32,0,20000,1200000,8,58,5,6
"451",0,6,443,44648,1,54,16,32,0,10000,540000,14,56,20,5
"452",0.022,6,47329,8082,2,338,24,0,0,90.9090909090909,15363.6363636364,8,7,12,5
"453",0,6,443,59687,1,100,24,32,0,10000,1e+06,7,43,20,6
"454",0,6,56635,443,1,54,16,0,0,10000,540000,7,35,0,6
"455",0,17,53,41654,2,396,0,0,0,20000,3960000,11,43,1,5
"456",0,6,80,34749,1,66,16,32,0,10000,660000,10,22,19,6
"457",0.139,6,52177,80,4,752,26,0,0,28.7769784172662,5410.07194244604,8,39,27,5
"458",0.031,6,33732,80,2,132,17,0,0,64.5161290322581,4258.06451612903,10,41,56,6
"459",2.456,6,443,44511,14,25115,26,0,0,5.70032573289902,10225.9771986971,10,37,26,6
"460",0.431,6,48962,443,6,1028,24,0,0,13.9211136890951,2385.15081206497,7,25,6,5
"461",0.216,6,80,40631,3,860,26,32,0,13.8888888888889,3981.48148148148,10,39,9,5
"462",0.515,6,60346,443,19,1809,26,0,0,36.8932038834951,3512.6213592233,10,20,16,5
"463",0.064,6,443,52493,3,768,24,32,0,46.875,12000,8,0,26,5
"464",0,6,60814,80,1,66,16,0,0,10000,660000,18,2,35,5
"465",0,6,445,40289,1,108,24,0,0,10000,1080000,1,13,11,5
"466",0,6,443,53153,1,66,16,0,0,10000,660000,12,22,52,5
"467",0.117,6,37487,80,8,4028,27,0,0,68.3760683760684,34427.3504273504,11,21,38,5
"468",0,6,443,54809,1,66,16,32,0,10000,660000,9,0,20,5
"469",1.248,6,58371,80,6,1270,26,0,0,4.80769230769231,1017.62820512821,18,36,27,5
"470",0.558,6,53026,443,9,1689,26,0,0,16.1290322580645,3026.88172043011,15,27,13,5
"471",0,6,80,51561,1,66,16,32,0,10000,660000,6,6,21,6
"472",0,6,80,49275,1,66,16,32,0,10000,660000,12,44,57,5
"473",0,6,58664,80,1,66,16,0,0,10000,660000,7,56,52,5
"474",0.019,6,55267,8082,2,338,24,0,0,105.263157894737,17789.4736842105,10,44,41,5
"475",0.236,6,60972,80,7,892,27,0,0,29.6610169491525,3779.66101694915,8,53,33,6
"476",1.425,6,443,42426,785,3.7e+07,24,32,0,550.877192982456,25964912.2807018,6,14,6,5
"477",0,6,80,53935,1,66,16,32,0,10000,660000,14,10,51,5
"478",0,6,39309,443,1,66,16,0,0,10000,660000,10,40,13,5
"479",0.014,6,53930,80,2,132,17,0,0,142.857142857143,9428.57142857143,9,30,45,5
"480",0,6,37733,443,1,66,16,0,0,10000,660000,17,16,24,5
"481",0.004,6,443,52233,4,216,17,32,0,1000,54000,11,33,37,5
"482",0,6,52996,443,1,66,16,0,0,10000,660000,7,57,18,5
"483",0,17,137,137,1,92,0,0,0,10000,920000,18,32,56,5
"484",0,6,59702,443,1,54,16,0,0,10000,540000,7,38,45,5
"485",0.406,6,59785,443,2,154,24,0,0,4.92610837438424,379.310344827586,10,19,48,5
"486",0.012,6,52420,80,2,140,18,0,0,166.666666666667,11666.6666666667,9,48,22,5
"487",0.037,17,53,41395,2,344,0,0,0,54.0540540540541,9297.2972972973,13,9,19,5
"488",0.055,6,443,52926,8,3663,26,32,0,145.454545454545,66600,14,17,59,5
"489",0.115,6,51816,443,10,4363,27,0,0,86.9565217391304,37939.1304347826,13,56,1,5
"490",0,17,53,49504,2,388,0,0,0,20000,3880000,13,37,23,5
"491",0.165,6,443,49372,9,4700,26,32,0,54.5454545454545,28484.8484848485,9,33,3,5
"492",0,6,80,53162,1,66,18,0,0,10000,660000,9,20,18,5
"493",0.211,6,443,38540,5,3455,26,32,0,23.696682464455,16374.4075829384,6,12,20,6
"494",0,17,53,41721,1,111,0,0,0,10000,1110000,12,8,38,5
"495",0,17,137,137,1,92,0,0,0,10000,920000,11,23,3,5
"496",0.016,17,1900,1900,6,3133,0,0,0,375,195812.5,16,8,27,5
"497",1.604,6,443,60510,25,21820,27,32,0,15.5860349127182,13603.4912718204,12,49,19,5
"498",0.411,6,51694,443,12,2634,27,0,0,29.1970802919708,6408.75912408759,13,55,34,5
"499",0,6,45042,80,1,66,16,0,0,10000,660000,14,47,13,5
"500",0,6,445,45461,1,108,24,0,0,10000,1080000,2,26,49,5
"501",0,6,80,54510,1,54,16,32,0,10000,540000,10,40,45,5
"502",0.4,6,443,53477,8,7212,26,32,0,20,18030,9,23,5,5
"503",0.019,6,36186,80,2,132,17,0,0,105.263157894737,6947.36842105263,16,43,0,5
"504",0,6,443,56184,3,198,17,32,0,30000,1980000,9,12,23,5
"505",0,6,80,51496,1,66,16,32,0,10000,660000,15,44,46,5
"506",0.063,6,45809,443,2,178,24,0,0,31.7460317460317,2825.39682539683,14,20,1,5
"507",0,6,53724,443,1,55,16,0,0,10000,550000,17,50,9,5
"508",0.029,6,53036,443,2,132,17,0,0,68.9655172413793,4551.72413793103,12,52,3,5
"509",0.046,6,33584,443,5,584,26,0,0,108.695652173913,12695.652173913,15,56,10,5
"510",0,6,58315,443,1,66,16,0,0,10000,660000,10,57,56,6
"511",0,6,443,38649,1,54,16,32,0,10000,540000,11,56,20,5
"512",0.044,6,42524,443,2,777,24,0,0,45.4545454545455,17659.0909090909,6,52,59,6
"513",0.023,6,49511,80,9,2536,24,0,0,391.304347826087,110260.869565217,9,46,23,5
"514",0,6,443,56863,3,193,25,32,0,30000,1930000,15,37,33,5
"515",0.025,6,443,37325,3,193,25,0,0,120,7720,15,38,31,5
"516",0,6,53999,8000,1,55,16,0,0,10000,550000,15,30,48,5
"517",0.176,6,33416,443,2,132,17,0,0,11.3636363636364,750,6,18,44,6
"518",0.127,6,41884,443,3,251,25,0,0,23.6220472440945,1976.37795275591,9,10,30,5
"519",0,6,443,57009,1,66,17,32,0,10000,660000,7,44,41,6
"520",0,6,80,50491,1,66,16,32,0,10000,660000,10,59,32,5
"521",0,6,80,59909,1,66,16,32,0,10000,660000,9,10,24,6
"522",0,6,52386,80,1,66,16,0,0,10000,660000,14,9,46,5
"523",0,6,40441,443,1,66,16,0,0,10000,660000,10,21,49,5
"524",0.006,6,59989,80,4,591,26,0,0,666.666666666667,98500,17,32,49,5
"525",3.214,6,443,42694,84,97466,24,32,0,26.1356565028002,30325.4511512134,7,20,58,5
"526",0,6,443,47712,1,66,16,32,0,10000,660000,15,7,46,5
"527",0,6,443,38992,3,229,25,0,0,30000,2290000,7,58,11,5
"528",0.004,17,53,49867,2,510,0,0,0,500,127500,7,7,11,6
"529",0.021,6,80,38564,14,26007,24,32,0,666.666666666667,1238428.57142857,10,16,44,6
"530",0.734,6,80,49597,2,632,24,32,0,2.72479564032698,861.035422343324,12,8,36,5
"531",1.337,6,49351,443,5,1216,29,0,0,3.7397157816006,909.498878085266,13,14,34,5
"532",0,6,443,49272,2,132,17,32,0,20000,1320000,11,27,30,5
"533",0.002,6,53781,443,2,108,4,32,0,1000,54000,14,34,40,5
"534",0,6,80,54742,1,66,16,32,0,10000,660000,10,9,0,5
"535",0,6,80,37609,1,66,16,32,0,10000,660000,15,18,18,5
"536",0,6,54736,80,1,55,16,0,0,10000,550000,6,15,35,6
"537",0,6,443,55086,1,66,16,0,0,10000,660000,10,43,0,6
"538",0.029,6,51269,80,2,132,17,0,0,68.9655172413793,4551.72413793103,16,52,1,5
"539",0,6,80,48731,1,54,4,32,0,10000,540000,16,34,55,5
"540",0.026,6,43620,8082,2,338,24,0,0,76.9230769230769,13000,0,20,12,6
"541",0,6,44764,80,1,66,16,0,0,10000,660000,16,17,35,5
"542",0.001,17,53155,53,2,148,0,0,0,2000,148000,13,48,53,5
"543",0,6,80,50642,1,66,16,32,0,10000,660000,18,29,54,5
"544",0.034,17,53,60462,2,236,0,0,0,58.8235294117647,6941.17647058824,7,30,43,5
"545",0.174,6,80,35954,3,907,26,32,0,17.2413793103448,5212.64367816092,13,7,20,5
"546",0.002,17,35386,53,2,144,0,0,0,1000,72000,9,29,40,5
"547",0,6,80,61621,1,54,16,32,0,10000,540000,11,44,4,5
"548",0,6,443,49280,1,66,16,32,0,10000,660000,11,45,21,5
"549",1.417,6,443,38618,5,801,25,32,0,3.52858151023289,565.278757939308,6,20,22,5
"550",0,6,80,53269,1,66,16,32,0,10000,660000,12,20,54,5
"551",0,6,80,34511,1,66,16,32,0,10000,660000,7,52,48,5
"552",0,6,39898,443,3,162,17,0,0,30000,1620000,6,45,51,6
"553",0,6,52784,80,1,66,16,0,0,10000,660000,8,43,40,6
"554",0.202,6,59072,443,12,2985,26,0,0,59.4059405940594,14777.2277227723,13,19,28,5
"555",0.066,17,37238,53,2,154,0,0,0,30.3030303030303,2333.33333333333,15,33,32,5
"556",0,6,52873,80,1,66,16,0,0,10000,660000,14,31,19,5
"557",0,17,41274,53,2,148,0,0,0,20000,1480000,10,30,7,5
"558",1.018,6,53779,443,35,3806,24,0,0,34.3811394891945,3738.70333988212,13,31,15,5
"559",0,6,57999,443,1,66,16,0,0,10000,660000,11,17,56,5
"560",1.443,6,443,34997,45,44747,26,0,0,31.1850311850312,31009.702009702,12,21,40,5
"561",0,6,36525,80,1,66,16,0,0,10000,660000,16,13,22,5
"562",0.019,6,80,37641,2,132,17,32,0,105.263157894737,6947.36842105263,16,27,58,5
"563",0.763,6,443,51311,5,2709,26,0,0,6.55307994757536,3550.45871559633,10,19,10,6
"564",0,17,53,64026,1,144,0,0,0,10000,1440000,11,39,20,5
"565",0,6,443,49181,1,66,16,32,0,10000,660000,10,45,3,5
"566",0,6,42182,443,1,66,16,0,0,10000,660000,10,18,36,6
"567",0,6,80,56390,1,66,16,0,0,10000,660000,8,41,8,6
"568",0.1,6,56974,80,5,764,26,0,0,50,7640,7,20,14,5
"569",0,6,80,51965,1,66,16,32,0,10000,660000,13,24,23,5
"570",0.002,6,443,56179,2,163,25,32,0,1000,81500,9,46,16,6
"571",0,6,50782,80,1,54,16,0,0,10000,540000,7,43,4,5
"572",0.362,6,34285,443,15,1591,27,0,0,41.4364640883978,4395.02762430939,15,53,37,5
"573",0,6,445,43771,1,108,24,0,0,10000,1080000,17,6,18,5
"574",0,6,47029,80,1,66,16,0,0,10000,660000,1,0,15,6
"575",0,6,443,40636,1,66,16,0,0,10000,660000,10,6,8,5
"576",0.677,6,443,51842,3,229,25,32,0,4.43131462333826,338.257016248154,6,11,40,6
"577",0,17,53,52016,1,181,0,0,0,10000,1810000,11,16,52,5
"578",0.121,6,50366,443,7,733,26,0,0,57.8512396694215,6057.85123966942,10,58,32,5
"579",1.591,6,51671,443,16,2513,26,0,0,10.0565681961031,1579.50974230044,14,30,50,5
"580",0.047,17,53,42100,2,356,0,0,0,42.5531914893617,7574.46808510638,15,20,17,5
"581",0.176,6,80,60397,6,1095,27,32,0,34.0909090909091,6221.59090909091,12,8,39,5
"582",0,17,39771,53,2,144,0,0,0,20000,1440000,10,36,20,5
"583",0,6,80,44281,1,74,18,32,0,10000,740000,15,31,45,5
"584",0,6,80,33591,1,66,18,32,0,10000,660000,10,24,43,5
"585",0.001,17,35639,53,2,150,0,0,0,2000,150000,14,31,47,5
"586",0,6,443,45715,1,66,16,32,0,10000,660000,18,19,39,5
"587",0.02,6,443,53380,3,193,25,32,0,150,9650,9,23,7,5
"588",2.639,6,60845,443,6,2515,24,0,0,2.27358848048503,953.012504736643,9,12,56,6
"589",0.023,6,51928,80,2,132,17,0,0,86.9565217391304,5739.13043478261,12,6,56,5
"590",0.031,6,46004,443,3,229,25,0,0,96.7741935483871,7387.09677419355,14,15,25,5
"591",0.002,17,50090,53,2,162,0,0,0,1000,81000,9,25,37,5
"592",0.023,6,56938,443,5,453,25,0,0,217.391304347826,19695.652173913,16,7,34,5
"593",0,6,443,62039,1,66,16,32,0,10000,660000,15,56,48,5
"594",1.186,6,63533,443,18,2310,26,0,0,15.177065767285,1947.72344013491,13,8,41,5
"595",0.041,6,57324,443,3,198,17,0,0,73.1707317073171,4829.26829268293,11,24,53,5
"596",0.005,6,54080,445,2,174,24,0,0,400,34800,0,0,49,6
"597",0,17,53,37454,1,175,0,0,0,10000,1750000,15,17,44,5
"598",0.155,6,443,50419,4,3735,26,32,0,25.8064516129032,24096.7741935484,14,49,42,5
"599",0,6,51673,443,1,55,16,0,0,10000,550000,15,36,34,5
"600",0,6,443,46172,1,66,16,0,0,10000,660000,17,3,21,5
"601",0,6,39538,443,1,66,16,0,0,10000,660000,14,19,27,5
"602",0,6,80,37607,1,66,16,32,0,10000,660000,9,44,28,6
"603",0,6,39336,80,1,66,16,0,0,10000,660000,12,50,53,5
"604",0,6,443,63424,1,66,16,32,0,10000,660000,8,8,22,5
"605",0,6,48535,443,1,66,16,0,0,10000,660000,6,9,47,6
"606",0,6,80,40349,1,66,16,32,0,10000,660000,16,14,34,5
"607",0,6,42810,443,1,66,16,0,0,10000,660000,8,1,40,5
"608",0,6,59431,443,1,66,16,0,0,10000,660000,17,0,50,5
"609",0.109,6,47776,443,3,779,24,0,0,27.5229357798165,7146.78899082569,11,19,21,5
"610",0,6,57657,443,2,108,17,0,0,20000,1080000,11,14,8,5
"611",0.071,6,443,34618,5,1019,24,32,0,70.4225352112676,14352.1126760563,11,50,14,5
"612",0.087,6,443,52596,4,517,24,32,0,45.9770114942529,5942.52873563218,8,37,53,5
"613",0.332,6,37922,443,8,1545,27,0,0,24.0963855421687,4653.61445783133,16,1,28,5
"614",0.02,6,80,52984,2,108,17,32,0,100,5400,9,35,18,5
"615",0,6,35255,443,1,54,16,0,0,10000,540000,7,56,29,5
"616",0.033,17,53,50832,2,289,0,0,0,60.6060606060606,8757.57575757576,12,14,4,5
"617",0.011,6,443,38424,3,198,17,32,0,272.727272727273,18000,16,4,53,5
"618",0,6,443,58542,1,66,16,32,0,10000,660000,12,14,8,5
"619",0,6,443,52494,1,54,16,32,0,10000,540000,7,59,16,5
"620",0,6,52475,443,1,55,16,0,0,10000,550000,9,18,19,5
"621",2.122,6,59253,443,22,5740,26,0,0,10.3675777568332,2704.99528746466,17,14,25,5
"622",0,17,53,63605,1,87,0,0,0,10000,870000,10,33,17,6
"623",0,6,60021,80,1,55,16,0,0,10000,550000,16,48,3,5
"624",0,6,35547,80,1,66,16,0,0,10000,660000,15,52,35,5
"625",0,6,50701,443,3,162,4,32,0,30000,1620000,10,25,59,6
"626",0.021,6,54011,80,2,563,24,0,0,95.2380952380952,26809.5238095238,17,5,18,5
"627",0,6,8082,42186,1,212,24,32,0,10000,2120000,7,26,13,6
"628",2.062,6,38323,443,16,1677,27,0,0,7.75945683802134,813.288069835112,6,18,35,6
"629",0,6,57481,80,1,55,16,0,0,10000,550000,10,2,58,6
"630",0.039,6,38697,80,2,128,18,0,0,51.2820512820513,3282.05128205128,14,50,30,5
"631",0.004,17,53149,53,2,146,0,0,0,500,36500,12,29,33,5
"632",0,6,443,53235,1,66,16,0,0,10000,660000,13,28,19,5
"633",0.002,17,53056,53,2,152,0,0,0,1000,76000,13,34,40,5
"634",2.57,6,50994,443,17,4591,26,0,0,6.6147859922179,1786.3813229572,13,36,48,5
"635",0,6,59812,80,1,66,16,0,0,10000,660000,12,46,28,5
"636",0,6,443,40610,1,66,16,32,0,10000,660000,18,18,13,5
"637",0,6,445,48025,1,70,24,0,0,10000,7e+05,18,40,50,5
"638",0,6,80,54742,1,66,16,32,0,10000,660000,10,2,36,5
"639",0,6,443,50575,1,66,16,0,0,10000,660000,8,21,25,5
"640",0,6,443,37778,1,66,16,32,0,10000,660000,14,17,43,5
"641",0.041,6,80,56207,2,108,17,32,0,48.780487804878,2634.14634146341,17,22,33,5
"642",0,6,32905,80,1,66,16,0,0,10000,660000,8,31,49,5
"643",0.298,6,443,35732,6,1077,26,32,0,20.1342281879195,3614.09395973154,9,0,16,5
"644",0,6,80,55401,1,66,16,32,0,10000,660000,15,33,50,5
"645",0.002,17,53,38229,2,240,0,0,0,1000,120000,15,30,54,5
"646",0,17,41178,53,1,86,0,0,0,10000,860000,14,50,4,5
"647",0,6,445,45758,1,108,24,0,0,10000,1080000,7,40,29,5
"648",0.023,6,34699,443,2,178,24,0,0,86.9565217391304,7739.13043478261,15,3,15,5
"649",0.748,6,49559,443,7,1057,26,0,0,9.35828877005348,1413.10160427807,19,47,51,5
"650",0,6,41938,80,1,66,16,0,0,10000,660000,16,14,47,5
"651",0.036,6,39956,80,4,771,26,0,0,111.111111111111,21416.6666666667,8,38,2,6
"652",0,17,137,137,1,92,0,0,0,10000,920000,3,40,14,6
"653",0,6,445,32997,1,108,24,0,0,10000,1080000,18,52,37,5
"654",0,17,137,137,1,92,0,0,0,10000,920000,12,56,46,5
"655",0,6,80,43225,1,279,24,32,0,10000,2790000,9,46,54,5
"656",1.659,6,52546,443,133,16782,24,0,0,80.168776371308,10115.7323688969,17,39,8,5
"657",0.061,6,443,48995,5,506,24,32,0,81.9672131147541,8295.08196721311,14,57,33,5
"658",0,6,32904,80,1,66,16,0,0,10000,660000,8,32,49,5
"659",1.363,6,49352,443,5,1215,29,0,0,3.66837857666911,891.415994130594,13,14,34,5
"660",0.071,6,443,54585,5,528,24,32,0,70.4225352112676,7436.61971830986,10,12,52,6
"661",0.002,6,80,54201,3,548,25,32,0,1500,274000,10,3,12,5
"662",0.28,6,443,59294,14,6965,26,32,0,50,24875,12,13,43,5
"663",0,6,80,52815,1,66,16,32,0,10000,660000,10,4,7,5
"664",0,6,443,43566,1,66,16,32,0,10000,660000,14,43,18,5
"665",0.5,6,443,51673,6,4046,26,32,0,12,8092,15,36,3,5
"666",0.014,6,33139,445,2,174,24,0,0,142.857142857143,12428.5714285714,14,37,52,5
"667",0,17,53,39275,2,388,0,0,0,20000,3880000,15,39,17,5
"668",0.036,17,46397,53,2,166,0,0,0,55.5555555555556,4611.11111111111,6,11,10,6
"669",0,6,47392,443,1,66,16,0,0,10000,660000,13,36,57,5
"670",0,6,443,51558,1,66,16,32,0,10000,660000,6,2,44,5
"671",0,6,45083,80,1,66,16,0,0,10000,660000,13,10,40,5
"672",0,6,443,60526,1,66,16,32,0,10000,660000,7,42,33,5
"673",0.013,6,48785,443,3,229,25,0,0,230.769230769231,17615.3846153846,8,52,51,6
"674",0,6,80,64086,1,66,16,32,0,10000,660000,14,23,8,5
"675",0,6,443,38079,1,66,16,0,0,10000,660000,10,19,55,6
"676",0,6,80,48222,1,66,16,32,0,10000,660000,10,28,55,6
"677",0,6,445,45758,1,108,24,0,0,10000,1080000,0,39,21,5
"678",0,6,55076,443,1,66,16,0,0,10000,660000,8,57,33,6
"679",0.272,6,54872,80,3,645,25,0,0,11.0294117647059,2371.32352941176,13,17,34,5
"680",0,6,46366,80,1,66,16,0,0,10000,660000,10,21,14,6
"681",0.047,6,39896,80,5,969,27,0,0,106.382978723404,20617.0212765957,13,51,40,5
"682",0.002,17,53,47071,2,292,0,0,0,1000,146000,13,19,13,5
"683",0,6,52545,80,1,66,16,0,0,10000,660000,11,22,1,5
"684",0.316,6,56896,80,4,600,26,0,0,12.6582278481013,1898.73417721519,9,59,39,6
"685",0.009,17,53,35847,2,344,0,0,0,222.222222222222,38222.2222222222,11,26,13,5
"686",0.022,6,45668,443,3,193,25,0,0,136.363636363636,8772.72727272727,8,24,23,5
"687",0,6,59156,443,1,54,16,0,0,10000,540000,16,8,39,5
"688",0.025,6,51572,80,2,108,17,0,0,80,4320,6,12,35,6
"689",0.176,6,443,45624,2,163,25,32,0,11.3636363636364,926.136363636364,9,28,44,6
"690",0,6,58846,443,2,163,25,0,0,20000,1630000,14,57,5,5
"691",0,17,36311,53,2,148,0,0,0,20000,1480000,13,35,48,5
"692",0,17,53,36146,2,412,0,0,0,20000,4120000,14,48,32,5
"693",0,6,36550,80,1,66,16,0,0,10000,660000,10,4,49,5
